neckV,neckH,Rsho,Relb,Lsho,Lelb,Rhip,Rkne,Rank,Lhip,Lkne,Lank,LSpine,RSpine
145.004464,159.092123,130.596238,175.043146,150.271449,168.403696,105.448471,176.681665,132.217634,93.675528,166.379669,130.429384,89.529058,87.394255
175.624736,168.096045,120.012641,175.041448,129.402369,95.658884,95.687327,171.149212,127.245471,91.857705,174.655457,127.316151,89.528493,87.394696
163.899815,171.535693,112.773031,173.513225,117.769528,62.110157,91.234042,160.287788,96.542151,90.681596,173.268495,90.237527,89.528342,87.394619
167.387195,177.277956,126.437239,151.389437,129.895642,61.357020,89.680714,160.444791,81.394155,89.118998,164.055519,80.261555,89.528653,87.394760
168.549847,177.512185,128.032816,127.632025,135.677875,62.339083,88.228866,161.701580,78.749508,90.402749,161.674886,75.662827,89.528529,87.394411
169.263019,176.796024,127.056531,112.929220,133.579149,62.494023,87.623347,161.016792,78.526776,91.177392,160.772341,73.627002,89.528420,87.394401
173.173927,170.182107,127.820815,48.722801,120.350485,59.767541,89.710119,163.024860,77.611043,94.043428,159.870808,71.286945,89.528504,87.394482
174.566891,172.275266,127.977366,41.130106,113.677426,58.933954,90.944037,157.450966,73.260642,98.061299,154.473171,67.971823,89.528601,87.394526
171.149344,177.157604,121.381469,44.592048,119.586315,58.205763,92.173985,146.215661,75.875660,101.160426,149.834153,66.840083,89.528531,87.394568
178.881470,172.696248,126.079591,54.339911,122.890470,58.145199,93.066056,141.661341,79.690306,102.949019,147.685717,66.731586,89.528578,87.394495
178.764708,172.525368,125.770587,59.361187,121.122083,59.110068,96.367026,141.348169,81.401363,103.007533,144.382183,66.596974,89.528519,87.394582
167.945667,168.845030,122.912093,50.595884,131.924987,62.623085,100.751590,137.703834,71.235643,102.445081,134.552041,67.334726,89.528631,87.394986
177.440864,157.795861,123.605799,50.376783,138.829704,79.939681,104.315230,134.435636,82.737391,104.391039,128.164373,78.156570,89.528868,87.394514
170.413687,155.184323,126.371259,46.031743,136.602913,75.038529,106.535038,136.627945,75.098744,107.434722,124.159108,84.941029,89.529163,87.395136
177.902854,151.783084,119.478266,51.851875,146.356555,77.131617,107.287228,136.458666,74.090422,108.898171,121.353397,89.306548,89.528113,87.394602
171.177614,146.041025,119.850160,42.267980,148.873193,81.097333,110.061346,137.426968,76.960750,112.189237,118.668528,85.730515,89.528290,87.394972
153.228079,148.026652,122.770761,51.466733,148.450451,86.017310,112.878251,137.231211,81.762994,113.572508,116.068630,73.733018,89.528726,87.395233
151.797552,144.076119,122.355401,56.189514,145.771048,89.811447,115.285650,137.813039,82.378633,115.625338,114.062397,69.105304,89.529472,87.395062
156.344017,142.530473,127.137309,58.559843,151.570822,99.474597,119.816706,138.275434,80.389478,119.377138,112.431697,66.776291,89.528937,87.393730
154.910628,140.769047,132.537495,59.844102,154.288026,104.768911,127.182790,133.597591,70.994913,123.873586,108.631226,66.693034,89.529365,87.394944
155.664379,139.678326,135.034512,59.901417,157.237776,109.535824,132.156521,131.221829,69.222867,126.497134,105.263883,66.899148,89.527861,87.393871
150.301806,141.116863,133.301054,69.357911,157.379689,118.628728,142.615978,119.093630,68.883929,131.946592,87.145042,66.680187,89.528413,87.393833
162.855225,143.725478,134.232460,53.887139,150.271888,131.245958,151.277575,101.407762,68.823054,140.016446,68.748107,98.225819,89.529007,87.395085
162.846714,144.695459,132.430606,45.695005,147.584968,140.341718,152.528995,91.416105,68.809291,140.747150,62.228210,115.230800,89.528799,87.395148
160.539240,142.629380,131.977364,50.040043,151.797967,134.015334,152.184417,77.028534,68.806096,136.467121,65.407234,127.718240,89.528642,87.394211
169.144770,142.413128,133.414642,50.645696,151.964028,130.124787,152.030640,69.920332,68.806198,133.127192,65.530461,129.776053,89.527934,87.394012
171.079874,142.373549,134.189444,50.892193,151.802150,128.546481,151.975453,67.027749,68.806153,131.751745,65.580524,130.143179,89.528286,87.394860
151.429498,147.190211,135.618550,56.596849,142.683615,96.467926,157.686064,58.279696,109.312854,135.009652,61.461478,91.128769,89.528509,87.394234
168.467242,150.789128,143.506822,45.060063,151.862635,132.294737,160.275294,56.941081,95.850689,139.397031,56.738509,92.534671,89.528654,87.394789
163.659681,148.095481,131.884592,53.231454,143.408696,131.422740,161.026833,61.316629,101.532139,141.560472,57.077017,107.143439,89.529179,87.395149
157.972176,147.810631,127.583093,51.795070,148.537276,156.340293,162.008021,63.479069,99.679552,141.069372,59.195001,107.069722,89.528303,87.394802
169.099808,149.099912,124.985029,55.978427,146.184762,145.332925,162.581109,65.274354,98.182529,140.191222,61.587948,104.205209,89.528807,87.394566
154.550351,148.618767,123.527538,58.466482,149.513284,112.369456,159.866732,71.692849,82.493012,130.196459,69.149313,92.741700,89.528843,87.394587
158.315927,154.461297,119.672431,51.254697,148.469185,94.600941,155.578312,82.485073,79.902059,120.979616,87.195028,81.047225,89.528519,87.394560
174.911267,157.121731,120.857867,50.765326,148.593681,88.864951,153.756163,90.841738,74.623414,115.937363,97.468949,79.291167,89.528520,87.394368
169.894498,154.233930,116.784570,46.605036,142.373103,85.196270,147.923678,105.098652,69.899698,113.267079,108.371227,75.468141,89.528654,87.394655
171.193455,158.342612,116.356642,45.052434,135.634782,74.212462,134.378790,122.078202,67.825545,107.831205,114.965546,78.282524,89.528912,87.394548
170.099824,157.178562,118.245691,44.376504,132.116223,69.123802,127.752735,129.589294,67.729463,106.515375,118.757795,77.942018,89.528804,87.394755
170.588496,157.829383,118.974017,41.790114,130.943737,67.424972,122.766881,136.941296,67.674516,106.041863,125.699101,69.912528,89.527825,87.394157
169.572523,157.796184,119.888251,36.789236,132.106343,58.369240,118.749511,142.695650,67.869656,103.413188,130.445669,67.254454,89.528517,87.394489
176.969754,157.372785,122.591947,37.552931,126.582861,53.026262,113.950348,147.592913,76.618736,101.381992,133.509943,68.121960,89.528264,87.394034
173.051510,157.335873,123.839202,37.861827,124.308528,50.899993,111.964585,149.589715,80.482769,100.558171,134.758324,69.091708,89.528145,87.393870
159.967773,160.384212,126.982511,35.663642,125.509518,48.658033,107.705597,151.648640,70.645356,98.988361,136.938300,68.194148,89.528026,87.394442
155.846232,161.079906,129.803882,34.926923,126.994645,47.619138,105.466553,152.481776,69.251767,97.872772,138.754433,67.923823,89.528728,87.394749
154.263419,150.827297,138.363735,33.104223,133.264968,54.985378,102.060121,158.526084,68.917386,94.134985,141.080391,71.621450,89.528250,87.394347
162.112380,147.976738,138.803228,32.254283,139.331643,51.924495,98.907879,161.338168,78.145379,93.213855,143.804905,74.345860,89.528655,87.394645
165.870462,148.624658,136.994866,33.016578,139.428170,52.750426,96.172630,160.624540,79.003934,92.916666,146.225450,74.306561,89.528890,87.395087
161.532087,153.558456,142.265486,36.237567,134.649021,53.582508,93.493121,155.707666,73.693742,92.532630,146.377255,70.849790,89.528975,87.394635
159.774593,155.558700,144.371687,37.553916,132.701527,53.918709,92.304752,153.711717,72.080657,92.366184,146.437957,69.739943,89.528620,87.394646
161.760283,161.265848,138.145179,41.241850,129.446828,53.860087,89.678312,150.994963,73.629964,92.145317,149.865235,69.669493,89.528661,87.394514
167.616880,168.975437,120.594543,44.198270,123.717500,63.356372,88.223893,151.459303,74.414241,90.434212,150.726890,71.727910,89.528631,87.394613
169.883244,171.980026,113.629692,45.418534,121.062576,67.212453,87.498927,151.643113,74.764405,89.735075,151.164657,72.663899,89.529039,87.394747
170.934431,170.893060,123.352247,48.682294,120.018181,55.050231,86.011657,151.291314,75.046538,89.807756,155.494235,71.284019,89.528758,87.394250
