neckV,neckH,Rsho,Relb,Lsho,Lelb,Rhip,Rkne,Rank,Lhip,Lkne,Lank,LSpine,RSpine
145.830243,156.231081,125.730090,175.041334,147.886745,168.406010,100.690501,167.377221,131.914454,96.223595,173.415293,130.225112,89.461372,87.462455
156.303503,159.036971,120.768421,175.042372,121.504422,60.481698,96.177783,167.232632,87.544485,91.190864,168.996823,104.374503,89.461665,87.461837
177.114330,155.884920,120.482090,171.206647,116.570266,44.923726,93.391429,169.147885,77.136720,91.681630,163.352302,78.883821,89.461238,87.462176
163.809893,152.635119,115.585966,158.914017,116.364646,38.883035,91.807386,168.748383,75.855375,93.159773,161.154484,72.344308,89.461664,87.462147
156.923725,151.833901,116.633486,136.506095,117.393505,37.560996,92.278816,164.922249,83.751786,94.680175,160.566112,72.899468,89.462242,87.462252
153.745166,151.430966,117.492241,127.054311,116.531525,37.506882,92.413857,163.518770,85.848067,95.419803,160.132689,73.351196,89.462034,87.462292
152.725577,151.253371,117.834348,123.188713,116.145027,37.484461,92.466113,162.948213,86.697472,95.709166,159.957903,73.542170,89.462180,87.462002
152.499492,151.182151,117.975380,121.610357,116.002791,37.475269,92.487195,162.715304,87.038564,95.824324,159.888387,73.622586,89.461710,87.462100
152.443679,151.116727,118.313248,120.774147,116.331210,37.594645,92.446220,162.401758,86.853424,95.982302,159.750599,73.678480,89.461653,87.462470
152.494263,148.686675,120.946270,117.151080,126.262517,39.088187,94.215761,169.892795,78.071563,97.186760,160.472705,76.351074,89.461564,87.461720
152.381103,147.654670,122.125464,115.715051,127.732212,39.985091,94.937242,172.704958,74.717206,97.694073,160.678761,77.651567,89.461326,87.462127
172.884600,147.403494,127.683734,111.206484,136.022513,67.360904,96.531062,166.824878,72.882756,100.307586,154.940940,95.854362,89.461569,87.462795
165.571258,145.322656,127.090031,108.442953,141.236631,77.663013,98.156970,164.356045,71.718086,102.409975,152.270124,95.844728,89.461567,87.461031
159.945413,146.718102,133.182630,91.906391,160.496185,77.344400,101.923433,159.624738,87.149452,106.164215,147.156929,75.329715,89.462387,87.462620
165.800604,141.656148,139.965688,74.619464,173.169791,90.105268,106.646817,153.562425,97.374864,110.295116,141.706800,72.696039,89.461436,87.462394
152.093468,139.423176,139.288573,74.241162,176.011634,91.375284,108.391063,149.575400,97.544142,111.400410,139.169890,70.175551,89.461635,87.462094
154.345164,134.723576,145.372638,73.846255,178.894201,86.179335,112.091886,148.176636,96.461787,115.021272,134.605724,69.227248,89.461819,87.461561
156.334498,131.410343,152.658412,76.976475,175.094056,85.276944,115.476720,148.464224,93.772025,118.619357,130.749508,71.495339,89.462206,87.462541
174.938482,131.751015,164.236098,81.969468,156.111946,86.497196,116.110736,146.251093,79.961635,122.563407,120.070292,75.059815,89.461327,87.462305
169.661053,132.764567,163.444328,80.942796,172.316007,93.873233,119.659959,138.855251,70.876036,123.272119,116.506810,76.163570,89.460284,87.463015
163.421205,133.176687,162.544264,80.480122,170.980332,97.152507,121.376600,135.563980,69.198135,123.492947,114.657908,76.683516,89.463488,87.463863
154.201078,133.096142,159.715736,76.674396,175.555880,116.552787,127.010869,121.351649,69.495642,124.623376,93.721911,91.517674,89.460447,87.462423
151.779278,132.892032,160.711737,72.452675,170.707707,120.840227,130.587549,113.826748,71.074949,125.532535,85.665824,98.205639,89.462416,87.461347
151.054539,132.807237,161.085999,70.742819,168.732650,122.587440,132.036081,110.760732,71.708548,125.862508,82.382552,100.858106,89.460525,87.462524
150.566993,132.347914,163.741212,68.138123,165.593832,120.933281,134.250473,108.310498,69.356906,126.749329,80.106124,98.554012,89.463653,87.462746
148.663225,134.349325,151.402685,81.648334,170.967490,81.652471,144.376699,94.596396,68.913547,130.109468,72.926464,84.714300,89.462443,87.464970
151.229192,137.342945,144.985694,162.455439,177.200622,57.522484,150.599853,80.266513,77.700249,127.821698,68.273148,79.296428,89.459469,87.459812
152.297251,138.548890,142.268817,174.124527,178.637686,48.310127,151.704705,74.435070,81.250243,126.870637,66.380712,77.095296,89.463532,87.464092
152.738425,139.036064,141.147367,174.983968,178.166888,44.748535,151.924129,72.060548,82.683790,126.488694,65.611048,76.201886,89.461584,87.461988
152.919338,139.231945,140.686771,175.036555,177.853196,43.338917,151.971941,71.092318,83.264351,126.334026,65.299079,75.838448,89.460221,87.461831
152.993966,139.311894,140.499273,175.041572,177.717784,42.772494,151.982045,70.699386,83.500787,126.270259,65.171675,75.696056,89.460652,87.462717
165.784890,140.843826,144.214006,159.666995,151.038322,83.690724,152.130427,61.790833,84.938161,141.137419,60.935429,85.073495,89.462691,87.462279
153.249185,147.429196,152.135444,150.165009,139.144503,115.860171,152.139859,63.320735,86.669306,148.519017,59.830634,73.320951,89.460177,87.462695
151.797243,145.087539,158.679980,172.475583,117.699337,151.291405,152.188325,67.294449,88.447651,145.987387,64.110303,69.956319,89.459552,87.461113
148.882830,146.060717,165.864336,174.879856,115.712379,138.583048,150.182889,71.844807,86.663378,147.127326,68.263495,71.185911,89.459999,87.460531
148.752894,146.247531,168.451510,175.026986,114.579748,138.936163,149.022624,76.428939,86.631723,146.737863,71.987486,73.242701,89.463725,87.462232
152.008230,147.632720,167.708063,175.039985,116.650287,133.192900,138.471043,91.343732,86.822293,140.999380,86.973752,83.861787,89.460928,87.462515
150.589071,148.005464,167.541800,175.042484,118.473349,131.623129,134.877474,96.918718,94.936687,133.132627,94.867094,84.251093,89.463285,87.461845
165.436811,148.026453,163.825874,175.041969,130.426150,101.385200,126.478416,106.039388,103.063953,127.371754,107.148057,83.840961,89.461816,87.463511
161.913644,143.788721,137.901602,175.042197,142.775953,110.247833,119.475365,113.252089,99.796479,122.739120,120.537749,83.244494,89.462880,87.461545
164.431319,141.620784,138.968813,152.404261,143.745152,91.679746,115.657344,116.435658,96.395126,119.749675,125.215672,79.226020,89.462543,87.462911
175.335141,142.319334,126.108913,172.674119,145.653034,66.093973,112.988836,119.324462,73.608776,116.795893,126.877253,75.093193,89.460687,87.461112
171.635703,143.902613,121.854656,174.887018,142.146628,55.859399,111.537561,120.900505,69.100341,115.670864,128.864235,76.073485,89.460833,87.462545
161.300039,145.219049,120.544087,175.024901,128.841317,36.890128,109.739507,124.172438,67.820030,113.643228,129.624042,78.761804,89.462093,87.461843
154.214566,139.069202,127.732221,175.040415,137.357557,34.253301,105.526635,130.152367,67.669774,108.336432,134.744320,68.967091,89.461807,87.462908
166.669660,137.723831,129.447332,175.042354,136.293044,33.818447,103.104108,135.047847,67.765778,105.529490,137.173142,67.085725,89.461984,87.462045
175.826176,139.021078,129.364144,175.042051,137.277941,33.741228,101.479972,137.396698,68.380644,104.029109,139.222339,66.673636,89.462521,87.462935
173.749869,141.625571,127.651319,175.041335,135.846678,33.727790,97.269479,143.395546,69.126252,102.733232,142.655701,67.155605,89.461568,87.462490
161.368280,143.369758,125.190390,175.042747,130.576423,33.724307,94.466212,148.820234,69.252857,100.962483,146.273563,66.962210,89.461999,87.461557
168.429118,144.691490,125.023395,175.043445,124.077437,33.724073,93.964857,152.242082,69.651872,99.834346,148.995827,67.083953,89.461950,87.462487
155.272355,145.087639,125.078682,175.042264,115.301303,33.723512,93.056842,153.204369,68.929128,98.697705,150.364702,67.828651,89.461706,87.463220
