neckV,neckH,Rsho,Relb,Lsho,Lelb,Rhip,Rkne,Rank,Lhip,Lkne,Lank,LSpine,RSpine
147.744566,171.829111,122.742794,175.023284,153.806351,168.405024,105.632341,156.851448,131.916190,82.105653,178.799700,130.224794,89.444905,87.478769
148.930956,175.547206,118.740636,138.651407,129.389642,89.363923,96.691240,175.174959,100.610171,87.943000,178.909335,120.518191,89.445305,87.478866
155.573252,168.651023,116.919631,76.992113,119.536859,71.891942,90.258047,169.518361,75.226638,92.598213,160.956206,82.149193,89.445256,87.478998
148.715860,165.247475,122.771507,58.830439,116.086782,71.855569,89.241701,168.296865,70.299898,94.171522,158.745678,73.851297,89.445271,87.478867
147.875872,163.277652,133.890057,57.113797,115.317799,72.942777,90.032476,163.474209,70.353934,94.668197,159.303080,71.686416,89.445113,87.478871
148.908423,162.069247,133.812420,55.209156,115.990547,73.000055,89.318110,165.291104,69.657528,95.015170,159.056223,71.078917,89.445096,87.478980
151.991569,161.396347,137.000230,56.535529,116.795575,73.269602,88.985767,166.999816,69.518140,94.989336,158.382431,70.645255,89.445434,87.478837
147.671189,161.633792,133.204106,56.084316,117.358001,73.806372,88.755001,167.394414,69.377034,95.167748,157.923306,70.532915,89.445359,87.478861
146.883004,161.710873,133.662951,54.890871,116.194044,69.544090,90.040489,162.804588,70.551687,95.504926,157.360272,69.739121,89.445501,87.478790
147.689398,161.270899,135.726282,56.138821,115.665450,73.247352,90.440845,162.806564,70.605012,96.162459,156.516402,69.362854,89.445447,87.478903
146.364839,161.490942,135.928861,57.424684,116.646127,73.476602,90.394045,163.757698,70.414434,96.885525,155.307076,67.716412,89.445516,87.478851
174.256149,163.173214,134.412817,56.333265,124.868656,64.996807,91.260733,162.190914,69.296112,98.074550,152.771895,73.192993,89.445321,87.478833
178.386922,162.272041,130.599970,55.820902,123.748061,63.361845,91.986349,162.267466,68.017847,98.219755,153.214532,70.955769,89.445241,87.478595
176.029322,163.824945,125.124378,55.548758,124.342773,55.669189,94.113014,151.069868,68.369691,98.179885,148.847964,67.724688,89.445268,87.478299
172.826231,163.445933,126.568358,57.508078,126.480328,51.169400,95.613897,148.459214,68.074305,97.623033,148.130836,66.960640,89.444974,87.478795
175.869545,156.801252,127.331958,58.028003,132.512623,54.239677,94.857943,147.345620,67.838406,103.910014,142.037480,66.650856,89.445303,87.478710
174.938199,154.226377,127.675435,59.358646,125.038819,75.248210,94.215601,147.574995,67.708147,106.493838,139.090998,66.695006,89.444868,87.479048
177.137547,153.418127,128.642596,56.944468,130.563989,68.764901,97.672979,141.845474,68.195983,107.535443,129.024705,66.641661,89.445020,87.478625
162.886159,149.340452,129.818361,56.595630,130.485568,78.414573,99.176905,137.488767,68.128851,108.300196,124.143236,66.687600,89.445279,87.479078
165.945651,146.076630,128.644201,53.643622,140.407305,87.892095,100.674250,135.803498,68.658382,114.378832,118.593377,66.638571,89.445049,87.479050
157.788991,144.300551,134.538975,64.031455,141.139357,92.764948,101.806449,135.198250,68.777477,115.349554,115.669439,66.621697,89.445143,87.479040
156.560022,143.441637,136.739010,67.755200,144.007515,96.991221,103.850975,137.095411,68.801076,117.848713,116.994575,66.689368,89.445027,87.478656
170.725414,143.343507,144.117376,72.843291,149.456901,95.555337,106.348720,133.706473,68.805559,122.574900,115.729447,66.588373,89.445038,87.478106
173.536411,142.796961,146.729383,76.418334,153.623298,95.083808,108.773149,132.848708,68.807478,125.704445,116.014749,66.612196,89.445730,87.478624
174.112262,142.705278,147.672902,77.867829,155.193934,94.894297,109.756774,132.501252,68.807501,126.969742,116.131438,66.630101,89.445347,87.479266
167.727678,142.513595,146.579604,82.619014,158.370130,94.190842,111.874621,130.611655,68.807210,130.906098,116.785708,66.690012,89.445585,87.478739
163.391424,142.476605,148.771924,68.869785,157.455560,98.267410,111.145031,127.209688,68.804708,132.050047,114.108452,66.706497,89.444448,87.478052
160.417756,143.301363,146.565001,66.691228,163.033787,103.780561,114.858126,125.399005,68.804153,135.454944,111.902946,66.707427,89.445231,87.479424
