neckV,neckH,Rsho,Relb,Lsho,Lelb,Rhip,Rkne,Rank,Lhip,Lkne,Lank,LSpine,RSpine
178.249940,149.505572,119.544039,175.018915,120.345843,168.404362,98.265813,172.731358,108.556095,89.061948,178.744692,108.876647,89.472456,87.451318
154.371282,158.529177,111.517345,175.014874,132.068493,168.404785,101.376828,168.421406,128.498881,95.704420,175.859632,123.989724,89.472401,87.451503
149.413558,160.831002,107.520300,175.017544,123.378484,103.177206,98.016072,176.645698,105.085374,89.279901,177.964665,130.496023,89.472421,87.451334
169.909393,162.009974,107.211347,175.019047,123.099170,52.975972,93.922628,176.901772,82.930362,87.018561,170.293027,91.521538,89.472292,87.451507
157.882170,162.239989,108.778500,175.017700,118.500842,36.471339,92.085985,176.823419,79.034793,86.106397,165.637698,80.913847,89.472121,87.451504
153.538869,162.276760,109.494878,175.016690,116.304382,34.142150,91.320415,176.752154,78.327149,85.736444,163.748286,79.020072,89.472493,87.451660
153.394693,160.254215,120.285502,175.018350,117.137300,47.008730,92.438293,176.765814,76.903633,87.458892,160.580038,77.326858,89.472408,87.451098
149.927228,159.226530,121.484894,157.792422,118.181077,56.667299,91.612617,172.249944,75.730904,88.968316,160.133816,76.427692,89.472108,87.451017
148.460800,158.756884,121.465067,149.270103,118.661582,60.776812,91.284554,169.906740,75.279373,89.543673,159.952734,76.092739,89.472362,87.450990
147.861349,158.561179,121.374289,145.779108,118.863011,62.469895,91.152690,168.940176,75.102341,89.770426,159.878625,75.961884,89.472543,87.451000
147.616721,158.480146,121.324964,144.357256,118.946301,63.160522,91.099433,168.547457,75.031871,89.861575,159.850408,75.910366,89.472158,87.451019
146.065810,158.853734,118.403974,102.275248,120.520922,58.576700,90.351791,156.576656,75.449650,92.518919,158.579314,76.565229,89.472298,87.451015
145.767616,159.176151,127.514121,70.493106,119.879655,54.243634,91.127988,157.015142,73.919689,93.448158,158.651202,73.303634,89.472510,87.450954
147.237412,161.669035,127.439552,68.643271,125.986461,49.954122,93.368927,156.797236,69.364472,94.755502,159.552856,72.061168,89.472074,87.451098
148.138311,159.903556,132.950258,67.563041,126.664694,51.532315,96.231599,150.191677,68.910561,95.367691,160.029585,73.177615,89.472647,87.451504
148.396158,157.251864,130.561435,66.700280,118.514356,58.761287,97.191631,147.464961,68.693259,95.850710,160.116460,75.261882,89.472577,87.451371
148.495095,156.135700,129.038340,66.348534,114.903986,61.759448,97.576025,146.358723,68.610277,96.099663,160.151327,76.100562,89.472100,87.451284
160.684095,152.149138,135.266446,65.731912,121.912676,60.776036,100.320276,141.622214,67.634902,99.904144,152.688145,69.799920,89.472242,87.451144
163.094423,142.713403,129.303566,63.198984,121.859483,84.945721,102.642123,135.884498,68.206881,105.845010,140.768344,67.276554,89.472650,87.451379
159.173533,141.338794,132.890207,76.596291,135.410515,76.278985,104.758359,133.288828,68.147997,108.767801,132.564159,66.816789,89.471881,87.451069
174.207890,138.411649,136.535463,78.371337,145.235519,91.763933,107.146869,135.699239,68.662156,114.587507,124.942249,66.729555,89.472123,87.451363
160.080030,137.052798,140.253124,78.634758,150.005589,105.253181,111.016009,137.818912,68.779593,117.966591,121.493720,71.059432,89.472280,87.450930
164.593382,136.285742,140.583565,84.796769,148.713999,98.435863,116.348503,127.290247,68.799336,120.667026,114.014228,75.170575,89.472350,87.451128
