neckV,neckH,Rsho,Relb,Lsho,Lelb,Rhip,Rkne,Rank,Lhip,Lkne,Lank,LSpine,RSpine
148.926740,164.605697,129.559574,175.011787,124.322872,128.265145,103.336982,175.942470,132.220885,81.803421,176.196266,131.290115,89.528564,87.394842
161.160850,169.473659,112.588430,144.390817,112.281006,46.154833,102.271055,174.317529,131.984043,81.359498,177.338778,98.344122,89.528635,87.394249
159.126219,167.647829,110.219576,171.419130,108.938326,36.846632,99.961976,176.545477,117.909206,80.265021,169.080073,81.292649,89.528302,87.394723
170.238789,162.089424,111.515490,131.894718,107.506445,65.261609,96.043566,172.737213,85.069070,83.134573,160.195292,80.572273,89.528540,87.394287
161.142463,162.425500,117.698276,169.456312,106.512515,53.381400,92.605032,168.413269,79.398058,88.476548,165.142854,80.387360,89.528301,87.394325
158.659276,163.523937,115.903467,174.626884,106.389092,55.038879,91.336854,166.644184,78.390588,90.663102,167.374596,81.159047,89.527985,87.395169
157.451975,163.911200,115.123886,174.980322,106.505056,55.717814,90.807270,165.922885,78.208122,91.539941,168.274786,81.544471,89.528323,87.394657
156.673868,163.921360,115.516444,175.007179,106.749284,55.977241,90.632125,165.527277,78.141702,91.927253,168.380742,81.658781,89.528449,87.394915
155.826110,163.532017,117.075358,175.010615,107.181926,56.428989,90.740887,165.062417,77.938243,92.262229,167.795640,81.494034,89.528217,87.394578
153.344055,158.853618,121.376126,173.196575,112.863064,53.124888,92.701748,161.102478,75.070383,93.445505,158.731544,80.024864,89.528553,87.394428
153.892868,152.745477,136.855605,61.096585,111.491098,43.657875,92.816538,155.321616,71.595396,103.414123,147.846954,81.794890,89.528785,87.395355
153.483659,149.476277,134.744475,53.673227,125.170730,41.297804,92.490218,151.069288,71.984148,105.040941,140.586489,91.520077,89.528494,87.394996
170.586109,148.493736,135.358330,52.316268,129.185730,47.954640,94.086631,146.087552,69.825152,105.909214,136.740270,87.159279,89.528639,87.394293
