neckV,neckH,Rsho,Relb,Lsho,Lelb,Rhip,Rkne,Rank,Lhip,Lkne,Lank,LSpine,RSpine
148.043876,170.790915,120.684533,175.035306,132.369554,168.404308,107.662714,176.467812,131.916166,90.321226,169.198645,126.331317,89.452180,87.471955
157.492116,176.778784,118.350729,144.746584,114.033917,61.212466,98.771723,176.061191,87.543490,91.177721,167.000969,123.194994,89.452769,87.471317
155.101630,168.485530,122.150706,171.483309,115.460340,39.311041,93.700730,165.484130,76.056451,93.884939,156.762313,103.714539,89.452766,87.471432
147.604055,163.292708,125.772088,167.193824,118.325292,43.177201,92.748640,162.714181,73.250984,95.496304,157.705727,74.602478,89.452542,87.471747
146.264135,161.114886,129.322440,163.054604,119.386315,45.575194,92.334412,160.744443,72.515514,96.115898,157.771992,68.235335,89.452110,87.470965
146.001405,160.265171,128.410768,157.820432,119.692596,47.328569,92.276505,159.247818,72.156631,96.247332,157.581479,67.118482,89.452127,87.472381
145.955691,158.705856,126.086390,149.791318,119.571972,48.733810,92.726062,158.031588,71.710915,96.329949,157.272679,66.819665,89.452663,87.471856
145.944620,158.075819,124.939256,146.510009,119.521577,49.313277,92.901705,157.538881,71.539002,96.363168,157.148370,66.698936,89.452285,87.472277
145.944764,157.819454,124.447512,145.176239,119.501740,49.550339,92.971684,157.338018,71.469902,96.376077,157.095784,66.663343,89.452632,87.472285
145.945915,157.112599,120.363780,128.068633,115.925398,52.984849,95.296490,150.214774,70.088595,97.498752,153.123859,66.656955,89.452318,87.471470
145.945596,157.189689,121.373956,124.963306,114.306921,56.342679,96.048465,147.344265,69.041013,98.394372,152.305694,67.063140,89.452382,87.471397
145.944847,156.211784,125.462182,134.391806,110.115143,69.128989,94.829763,143.755922,70.969678,100.882472,143.309909,95.067358,89.452726,87.471686
145.943541,158.596069,125.696402,125.805918,112.414531,69.845367,95.021545,148.008038,70.984901,103.233939,140.939785,92.004713,89.452374,87.472395
151.441467,154.337936,131.571179,70.755368,156.714540,80.136911,96.613631,152.197253,71.885265,104.838865,139.100222,94.035060,89.452970,87.471793
156.454549,150.918253,129.948437,56.779319,163.862068,81.165875,97.899878,151.950043,70.312904,105.990245,141.766590,92.960835,89.452746,87.471837
151.909844,147.544892,129.075958,65.878377,173.963215,82.725075,99.315625,143.378851,68.664053,109.463159,136.907983,94.780583,89.452048,87.471335
152.133847,142.652198,130.588077,67.083142,167.017869,76.261812,100.133516,140.397464,68.477981,110.947819,135.254180,99.335131,89.452511,87.471574
170.036117,138.041364,136.066236,72.149040,171.420295,81.389842,101.247984,141.330752,68.420746,114.648017,129.078126,110.677127,89.452773,87.471816
154.670157,137.254857,136.842427,73.581377,172.034511,85.796530,101.547626,141.087360,68.073455,116.226703,126.629230,110.282876,89.452302,87.471452
149.263982,134.490691,136.959483,75.646667,171.534587,72.670149,101.977691,141.903171,70.547882,120.112343,125.447537,98.183648,89.452748,87.471460
148.270184,137.610922,137.045239,85.401526,168.711494,96.094296,101.581712,140.137259,69.578365,120.760535,124.470301,107.585102,89.452413,87.471184
148.087138,142.135352,135.354727,83.361043,173.910301,82.938034,103.571341,138.551973,72.719180,122.122645,125.532972,110.513092,89.452154,87.471876
148.051717,138.900929,137.208704,77.008778,172.210360,96.205566,107.709581,127.491056,99.649171,125.254837,125.729861,120.724164,89.451052,87.470760
163.816177,138.791158,143.607530,69.918424,168.604937,99.026426,109.860457,119.123275,97.881691,129.556210,117.388203,120.989383,89.452434,87.471887
161.739966,138.037289,146.033863,66.917208,165.939345,101.689130,111.741060,114.675946,100.530418,130.908013,115.064704,120.172085,89.452556,87.471051
164.520299,138.717693,154.998527,73.620204,164.947706,109.896166,113.840006,109.665931,110.085943,131.276389,112.535280,119.879905,89.453294,87.471729
164.503736,141.365403,164.487392,66.618504,174.618736,101.206856,114.144425,98.380428,111.020793,127.904406,103.697246,116.568083,89.452517,87.469988
173.952268,142.957541,160.554398,60.521426,173.637082,88.671344,112.248733,83.652966,129.420299,122.514631,93.915883,108.391512,89.453562,87.470987
174.241492,141.958733,154.106990,55.070710,170.398394,85.107271,111.537045,71.535108,131.550741,116.596347,82.427379,98.606698,89.454741,87.474039
166.712104,147.563737,150.037968,50.313226,175.145968,72.942224,112.643574,65.825646,131.854897,116.902574,77.136929,83.044367,89.451075,87.472225
172.935679,150.876629,159.325375,53.490151,175.065010,70.964444,111.618445,57.518649,131.902262,115.854283,69.515413,77.433045,89.454859,87.471863
174.659275,152.739869,164.574138,53.276901,176.244559,69.691029,111.942746,53.971495,131.916669,118.787697,64.196715,78.633040,89.453082,87.473162
171.286464,154.967939,168.456515,55.919111,173.707623,85.404138,112.003009,50.024916,131.914641,117.795011,57.661953,69.824661,89.454000,87.471937
166.241838,157.727196,179.500741,59.790471,177.866944,88.580515,112.466764,48.233219,131.914997,117.512653,55.139201,67.244939,89.455034,87.472522
164.184330,157.795805,174.794561,61.356229,175.592801,89.868714,112.657232,47.507518,131.915472,117.409806,54.114837,66.808565,89.451790,87.469611
161.298169,157.704222,164.141217,64.295923,166.087974,89.670420,113.077027,46.858903,131.917391,117.187757,54.261412,66.729122,89.455348,87.472371
158.079389,157.695831,152.102995,68.673821,153.413514,90.005857,113.913422,46.803180,131.918540,117.053163,55.399622,66.716331,89.449468,87.469386
153.797891,157.723919,145.093235,65.922117,145.180139,86.268947,114.464394,47.562905,131.913172,119.007236,57.880057,66.709958,89.450812,87.472473
152.647459,157.756211,142.283347,59.677490,142.443902,73.176434,115.643955,47.320657,132.222967,122.191392,61.780617,66.593441,89.453278,87.472260
151.322182,157.760312,140.808758,57.161017,141.061479,67.951962,116.117806,47.222643,132.306513,123.476605,63.360692,66.650517,89.455069,87.473658
150.672180,157.760890,140.162606,56.144265,140.462970,65.852903,116.313061,47.182439,132.334425,124.000478,64.000006,66.693552,89.452260,87.470963
150.393817,157.760203,139.890588,55.735093,140.213383,65.004091,116.388584,47.166759,132.341059,124.206822,64.258187,66.714861,89.455458,87.473173
150.277743,157.759053,139.781026,55.569641,140.114666,64.663420,116.420783,47.159837,132.346724,124.294377,64.362848,66.719479,89.453646,87.471832
154.624632,157.751373,155.966632,61.621655,155.828615,55.995937,120.767499,54.425496,132.029266,125.956726,75.762966,91.260505,89.450398,87.471705
162.910778,155.077870,160.737839,37.224467,142.512913,37.008542,124.657514,60.190180,131.938765,132.000579,71.728796,89.888641,89.453123,87.472181
168.343351,159.179031,148.601151,32.919290,138.398630,41.717206,122.946482,62.318745,131.934938,132.618273,73.722859,97.609927,89.450334,87.470692
