neckV,neckH,Rsho,Relb,Lsho,Lelb,Rhip,Rkne,Rank,Lhip,Lkne,Lank,LSpine,RSpine
147.867149,148.773140,130.338214,175.012090,132.844536,168.405777,103.872348,175.133914,131.916929,93.646551,165.548533,130.224640,89.473751,87.451074
163.295506,155.121035,108.099872,101.265360,115.922300,165.934311,93.732803,170.745908,132.190319,93.475132,150.070906,130.225327,89.473135,87.450388
171.754318,154.640662,118.803142,54.463940,111.992700,153.955175,90.792258,165.087577,131.974437,94.759128,158.531493,130.225255,89.473340,87.450846
172.167838,152.697671,128.382422,40.099419,106.941529,142.579042,90.112865,162.618987,132.027211,95.054012,160.184045,130.226858,89.473496,87.450846
162.448345,148.408496,140.920165,46.110069,105.682830,149.408607,92.021287,160.884437,131.968789,95.297063,154.186439,130.224412,89.473383,87.450428
158.258577,146.505495,145.320775,48.610155,105.195782,152.151842,92.781110,160.182579,131.948880,95.302668,151.757836,130.224349,89.472918,87.450325
158.711645,144.589969,143.867421,45.243860,109.122897,142.731426,94.369359,159.688992,132.142582,96.544053,149.704198,130.224696,89.473143,87.450529
158.115328,143.793168,143.277073,43.870162,110.623665,138.881074,95.010015,159.489602,132.203246,97.044981,148.872885,130.224957,89.473205,87.450412
163.404489,147.196435,146.930144,59.586890,118.044219,51.452399,105.436423,142.533881,88.894660,107.669110,134.456120,130.224230,89.473212,87.450838
171.687966,145.099244,143.888882,67.877134,118.927431,48.499469,108.144215,136.619900,82.195888,111.628168,128.730797,130.224959,89.471837,87.449799
161.807684,140.728530,151.909661,74.565913,126.524379,41.720276,106.504790,129.679725,74.495612,114.765316,112.627351,130.224699,89.473679,87.450629
174.232674,139.984029,153.440022,86.067725,136.848198,55.770873,103.948479,124.450334,68.805388,113.635271,109.748514,130.222988,89.473116,87.451215
167.156442,136.309100,150.196347,84.960748,144.565224,66.919158,106.589588,114.351959,68.592610,123.045119,101.001468,126.217379,89.473264,87.450654
166.967732,132.847484,146.018004,83.056480,147.990737,65.096533,106.679561,109.892807,72.244104,127.987157,94.136663,126.011231,89.472779,87.450588
163.745476,131.740286,149.178876,86.367674,152.040056,61.418770,106.253217,101.096221,69.054457,128.101150,79.857742,129.431417,89.473657,87.450910
158.333146,132.092995,146.710979,84.864300,151.507063,79.889587,97.705957,79.183280,75.690405,123.158541,71.623364,130.072978,89.471874,87.450462
162.436575,132.177490,141.309180,81.749229,150.308965,81.886784,97.524061,67.723889,77.686717,121.995114,64.228928,130.194163,89.472050,87.449635
151.370471,133.616002,134.489900,80.349190,149.817177,79.393846,101.508394,57.511080,78.076722,116.574237,54.824543,130.219717,89.472615,87.450470
149.161438,135.016309,136.328401,73.042406,147.546660,78.172180,102.343219,52.055096,78.150509,113.827301,48.220078,130.582260,89.473691,87.451097
153.445450,135.974967,136.437766,65.541982,148.847386,70.203978,102.301604,48.745935,78.165505,112.926562,44.867550,130.298555,89.473232,87.451683
171.128908,136.369053,132.432064,69.280926,146.993425,63.691270,102.052189,47.080806,78.166805,110.586653,41.762924,130.237756,89.473699,87.450774
166.467690,139.334745,129.595193,67.693644,139.559962,48.469224,100.681217,46.778583,78.167250,110.386634,40.791160,130.225930,89.473311,87.451094
155.119834,139.602557,128.468059,57.233009,134.924818,39.929696,104.106707,48.231603,78.167294,111.574663,41.093631,130.224486,89.472251,87.450085
173.325238,143.569542,137.039290,53.282072,136.311566,38.044915,105.896821,47.659583,80.312302,111.689497,41.229828,130.223320,89.472141,87.450180
173.858242,142.992324,136.024343,53.126393,135.686899,42.500940,106.443167,48.142147,78.577372,110.582528,41.643382,130.227351,89.472580,87.450570
176.400350,144.209489,135.311513,53.223541,142.489650,39.296895,104.775093,52.649987,78.244393,110.921749,48.513411,130.223718,89.472970,87.451355
160.830465,141.865442,131.396977,55.706960,131.134573,35.678488,103.125941,55.911216,78.181194,112.151615,50.612188,130.226340,89.473684,87.450827
178.979518,141.778042,131.935283,55.479965,141.192447,51.789406,98.091869,58.036503,78.169124,116.091489,56.528316,80.967524,89.473460,87.450740
164.097766,139.968497,131.434599,54.782686,138.184829,59.699441,94.965846,63.044572,78.168076,119.253532,61.601614,75.062742,89.472082,87.450107
164.967152,138.485088,134.033565,54.505503,138.243282,68.673748,93.049334,71.093907,78.169097,117.722030,67.251686,70.316192,89.473414,87.450194
155.708151,136.497447,135.553381,54.996090,138.395040,66.480926,92.181265,79.724210,78.165650,118.775573,73.426720,74.622510,89.473168,87.449590
173.911066,136.200560,133.406147,56.908357,139.327945,47.709934,90.086353,83.393643,78.167442,120.140457,75.509259,81.903483,89.472998,87.449965
168.116479,136.457036,132.539773,53.779089,137.168170,37.670768,88.620805,89.091677,78.168806,119.947473,78.509120,86.945012,89.472271,87.449969
179.247767,139.863754,130.719182,48.223528,132.394044,51.811564,91.605784,101.112211,71.652941,119.785026,89.345879,74.909562,89.472668,87.450738
