neckV,neckH,Rsho,Relb,Lsho,Lelb,Rhip,Rkne,Rank,Lhip,Lkne,Lank,LSpine,RSpine
145.749908,168.266134,129.313249,175.019158,150.152260,168.406165,100.528444,167.375203,131.916914,86.481292,173.414699,130.225032,89.468256,87.455382
169.022573,170.778155,124.159873,160.617415,127.023301,55.721156,98.535470,172.579751,100.889560,84.743121,179.039870,114.244739,89.468249,87.455390
165.772756,173.151488,118.588433,116.280175,110.929762,36.616762,95.529894,176.443585,82.145907,84.789400,168.786902,92.135425,89.468096,87.455988
175.868098,169.529570,123.581051,53.773752,112.212826,42.198984,95.456834,172.657040,78.882248,85.957331,163.862235,83.573097,89.468471,87.454830
178.794236,172.031737,121.527766,47.885079,111.091636,55.266014,95.235453,169.388269,78.296948,87.178050,161.048897,80.839298,89.468713,87.455225
175.373102,171.956706,126.276867,50.619916,112.052675,61.741555,95.262900,166.627756,77.994206,87.929795,159.965068,80.178206,89.468635,87.455419
166.041327,168.483939,125.366730,53.782682,110.034852,68.091180,95.418733,164.460929,77.985027,88.172429,159.258764,79.728675,89.468292,87.454979
162.037199,167.029317,123.930262,55.081298,109.209088,70.706373,95.481511,163.574406,77.983460,88.262787,158.974180,79.554984,89.468238,87.455368
149.734505,170.035441,129.157150,53.899218,113.241697,73.850290,94.863058,163.337031,77.903145,89.413541,158.430075,79.933685,89.468550,87.455498
148.353800,168.716102,128.459322,55.138328,114.420173,84.188571,93.490134,155.268804,74.060254,93.783642,158.264591,78.491681,89.468106,87.455587
146.879401,167.311525,126.318859,56.218455,114.185483,83.190675,92.901607,153.322552,72.575864,95.828041,157.731847,78.237423,89.468186,87.455512
178.801388,158.574280,124.370174,52.213371,132.023240,71.824907,93.576225,160.664175,73.397072,101.258209,146.301209,87.409454,89.468487,87.455349
171.074553,153.248761,129.320968,53.814397,140.035515,71.080013,93.619238,161.983953,70.889104,103.502243,143.960952,79.842748,89.468385,87.455328
167.931130,148.885297,134.998541,58.317495,141.060849,75.671175,96.499521,146.514732,69.456087,104.632766,140.589290,86.695323,89.468274,87.455357
169.899258,148.449968,136.057709,55.940170,140.017889,66.160792,98.599889,142.682883,68.582077,105.011689,141.699527,89.171396,89.468411,87.455316
166.463939,145.763753,131.356649,56.195020,139.458965,61.928931,99.600729,142.414063,69.076471,104.381047,136.504765,90.381549,89.468689,87.455528
169.074116,145.396789,137.439121,58.096337,134.589197,58.977792,102.851927,146.177855,67.629522,104.071840,133.349688,94.788843,89.468114,87.455380
157.091726,146.470936,134.341289,57.634113,135.457197,60.181295,104.712801,146.135411,67.731224,104.687378,124.108077,99.557511,89.468193,87.455501
168.032292,138.941011,132.454503,65.949285,136.437629,74.527442,111.603221,136.905422,68.524781,110.372724,105.877322,92.056928,89.468089,87.455209
166.468818,140.433638,133.454874,68.890855,139.755095,77.665836,115.106949,133.216631,68.750758,113.201216,103.550418,94.628295,89.468078,87.455053
160.450560,133.527208,135.567881,70.680145,144.767321,80.280745,120.302164,125.586762,73.508185,116.096294,101.189406,112.747995,89.467650,87.454776
162.189061,136.365525,135.387327,63.946108,150.711819,92.223651,124.605641,119.946041,70.482263,118.629495,98.052263,122.298617,89.468696,87.455897
162.859662,137.249144,135.044332,61.236250,152.032243,97.123880,126.356716,117.652828,69.235918,119.656396,96.776789,126.733536,89.467646,87.454847
165.700625,140.137895,135.639010,71.672870,151.655339,89.067615,132.679799,115.777991,68.889779,125.003793,93.455366,115.646323,89.468528,87.455825
164.674440,140.768275,134.718802,74.072432,152.770283,82.682299,136.734610,114.653711,68.822010,127.525111,91.604370,114.285460,89.468027,87.454922
172.863815,140.662964,135.112342,65.968130,157.057997,91.079890,143.830900,111.749496,68.809365,133.519778,84.719604,117.413516,89.467586,87.455913
171.892022,141.252279,138.188299,77.531369,159.641874,92.321591,151.164743,89.389108,68.807735,139.147724,78.255562,127.986371,89.468988,87.455852
170.925644,141.650769,138.669663,82.241637,160.510302,92.823173,152.303907,80.296520,68.802956,141.411969,75.630519,129.810803,89.467947,87.454875
167.770789,140.067031,142.300096,72.027086,151.751391,85.836102,152.444027,68.845848,68.804349,145.380079,69.213353,130.147045,89.468768,87.455203
164.702472,138.222882,142.386611,69.743923,145.345027,77.464013,152.290100,60.749987,68.806688,145.080030,68.039142,130.209017,89.468078,87.455441
171.567793,138.257532,149.665996,73.035454,145.720826,73.547416,151.958334,55.042348,77.448259,146.358085,64.087578,130.221012,89.468805,87.455030
168.584004,140.008009,153.659807,76.985186,135.662331,65.474552,152.229414,51.078280,117.026263,148.505378,60.752624,127.641097,89.467728,87.455149
160.176209,141.190112,150.391273,78.941145,148.043788,38.239062,158.746637,48.881764,123.737780,151.088884,60.284212,109.375120,89.468398,87.454837
176.323283,146.855313,153.631808,63.375419,158.325289,39.857274,147.718204,60.809150,117.009803,148.879239,70.207310,105.634165,89.468419,87.455219
174.666077,148.866455,154.735425,57.111106,153.966749,40.536640,142.439184,65.707800,114.208699,148.120097,74.233665,104.110383,89.468506,87.455595
173.517260,141.452236,145.302582,59.266121,158.223478,34.825031,163.606151,54.991213,123.199376,143.547316,70.898093,100.548605,89.468523,87.455521
157.491377,140.349684,138.054101,58.970931,161.115784,36.180697,168.693210,55.218251,114.828886,142.350924,71.688034,95.579302,89.467995,87.455529
163.325608,139.688060,139.349100,55.548260,160.896618,39.677812,168.034412,58.140273,101.999198,141.184784,71.635385,93.784603,89.468555,87.455264
168.970785,140.614937,140.830038,59.380211,160.872809,42.017839,166.803021,61.755466,102.031710,140.397328,73.236294,95.017670,89.468681,87.455368
165.666509,141.333992,139.949215,59.634421,159.220981,43.627700,166.663453,64.255502,103.688994,139.597060,74.540328,95.571460,89.468890,87.455436
175.130860,144.426020,136.498627,57.298578,157.988172,44.757976,163.946867,70.843320,108.894126,130.573126,82.330879,99.481022,89.468386,87.455309
153.118017,144.204927,132.173184,51.274721,150.477237,35.493259,158.157856,75.419776,107.696001,121.265116,89.605086,88.498331,89.468327,87.455268
159.360591,146.922679,132.869405,48.380850,152.196835,40.744646,152.898114,76.731212,117.719191,113.761428,95.972415,80.892438,89.468538,87.455184
175.032971,146.892102,132.296592,47.682167,151.388831,42.051833,152.363584,81.613862,118.185505,112.243791,100.222052,77.078178,89.468825,87.455350
162.355576,147.081221,133.429913,41.342432,152.408469,35.093202,146.411855,96.762458,98.078016,109.956597,108.935106,78.741972,89.468359,87.455887
171.312522,143.358609,130.280189,44.592004,134.664956,54.376182,124.689737,127.446413,87.775678,105.927064,123.697128,93.614809,89.468408,87.455609
176.010862,141.709519,130.824506,46.243551,127.015987,56.046301,115.357338,139.706611,80.301746,103.845280,130.240036,97.309578,89.468115,87.455100
164.729542,140.791169,131.302650,45.115260,125.082403,54.683066,110.299332,144.102111,77.958522,103.298083,133.742913,103.669132,89.468393,87.455021
162.235800,144.212662,129.899058,38.198124,117.566173,49.275261,107.297321,143.807056,74.068693,101.540793,135.313681,107.921468,89.468411,87.455636
158.664415,146.674387,134.570797,36.244074,113.438628,49.789801,104.883614,142.874406,72.954016,100.416709,138.550887,111.013307,89.468121,87.455632
156.086222,148.936028,133.840962,38.908404,113.355839,47.907702,103.311835,142.583639,75.630203,99.107708,141.133166,127.309313,89.468710,87.455646
155.280374,150.997020,135.848980,42.025280,113.169364,45.751453,101.809361,143.404908,76.787103,97.525276,142.664840,129.721187,89.468448,87.455247
168.001785,148.567987,141.846279,38.619007,112.371411,46.325819,99.186857,148.123438,75.678963,94.376508,148.661588,130.132643,89.468609,87.455584
175.627614,147.273235,145.366261,37.830523,113.335314,45.479120,96.561847,148.675909,74.935214,93.801796,151.238833,130.208787,89.468336,87.455629
159.134064,150.329920,145.011337,39.930082,110.692960,40.114356,93.787882,147.729122,74.799357,93.076101,149.089403,130.221326,89.468336,87.455435
152.232256,148.475373,143.135782,44.730522,123.346150,41.130775,92.188929,149.306617,74.865188,91.865348,152.921246,96.770891,89.467912,87.455482
151.525454,148.224362,141.868169,47.973532,125.871557,44.966124,90.059827,156.953359,77.502588,91.639228,157.215760,87.479541,89.468116,87.455365
159.150997,151.914545,131.051634,51.958464,129.818132,53.206573,89.941711,159.043908,78.041896,92.047459,160.112655,84.738208,89.467904,87.455478
162.247949,153.408602,126.595230,53.577790,131.211441,56.707214,89.886065,159.891456,78.144337,92.212385,161.289694,83.676989,89.468261,87.455433
