neckV,neckH,Rsho,Relb,Lsho,Lelb,Rhip,Rkne,Rank,Lhip,Lkne,Lank,LSpine,RSpine
148.674882,162.261630,107.884918,175.024897,144.523630,168.405685,96.411093,171.403676,132.330584,92.783045,178.870804,131.323494,89.506153,87.417113
171.755153,168.712999,112.318343,172.044861,108.558461,55.539950,92.534306,175.793845,101.199090,92.693558,170.143522,130.806250,89.506790,87.416393
162.687924,171.397912,113.017016,128.630423,102.261504,37.896283,91.605517,169.532653,83.683918,93.450061,158.650566,130.946583,89.506406,87.416576
159.390069,168.848844,114.888881,109.439954,106.845588,36.015530,91.736087,166.310038,77.094497,93.750699,154.030972,131.139456,89.506438,87.416740
156.017329,167.405556,113.298847,99.864201,112.420032,43.184564,92.062735,161.138259,74.879451,95.684421,148.758213,131.292126,89.506596,87.417272
159.965729,167.436914,114.386025,61.960598,116.290305,52.755709,94.986502,155.363335,72.896462,97.546839,144.905519,115.758994,89.506646,87.416910
162.647897,167.539809,115.142154,46.847088,118.150001,57.851998,96.242830,152.372488,72.267510,98.549568,142.768097,109.262529,89.506451,87.417146
159.662560,162.135974,123.567024,55.378069,115.410886,51.393778,97.719583,143.557888,68.522261,105.982854,132.818936,91.731286,89.506161,87.416815
162.691491,155.222939,122.029410,49.599169,123.065175,66.619744,102.009340,134.269764,68.410669,109.734135,122.352091,87.149507,89.505819,87.416574
168.295162,157.134566,114.994437,53.498850,126.345024,65.216617,103.876744,126.040895,68.324220,113.120358,113.343508,82.807751,89.506333,87.416635
165.639739,156.661161,116.787569,54.834255,125.695731,69.992275,104.483889,123.081574,68.473367,113.865407,109.005324,83.416068,89.505961,87.416378
176.151358,156.100970,121.415651,47.907913,137.659518,72.118022,104.541343,120.843102,77.900496,113.322143,111.246251,99.248783,89.506626,87.416945
177.446310,151.135170,119.837281,53.653388,143.678173,78.924994,105.498402,117.649624,83.978413,115.713262,108.913583,110.591782,89.506284,87.416944
177.646821,149.114885,119.149356,56.001959,145.971933,81.703986,105.881074,116.352265,86.592972,116.678996,107.963727,115.990292,89.506943,87.416560
160.488786,142.285837,128.076898,61.091977,148.813165,77.123964,105.618865,106.336288,78.077596,122.541626,94.450583,94.232713,89.506525,87.417247
