neckV,neckH,Rsho,Relb,Lsho,Lelb,Rhip,Rkne,Rank,Lhip,Lkne,Lank,LSpine,RSpine
147.024654,156.647491,116.794813,175.017942,127.335318,168.406169,103.675925,176.788943,131.952222,94.307825,168.117674,130.230021,89.461679,87.461755
161.681051,162.967353,112.837350,117.617927,113.182165,122.994629,96.129766,172.425503,111.656731,89.416253,157.751572,104.664352,89.461882,87.462079
163.597622,159.850324,127.300145,45.053770,102.314955,67.527242,94.153281,165.341122,82.481829,89.746201,157.882307,77.642388,89.461607,87.462343
159.873250,158.127968,128.683172,47.891959,115.104555,48.205827,93.475495,157.994352,79.898357,92.555378,152.503946,70.641290,89.461511,87.462019
158.710275,156.292067,127.317498,52.519850,116.801445,50.624558,92.847799,156.441261,82.339170,94.261391,150.624178,69.577267,89.461517,87.461856
153.762533,151.470436,134.854430,55.973511,118.565596,55.329063,92.553089,149.601001,80.580817,95.021833,154.474970,68.800119,89.461570,87.462028
154.410589,150.782543,135.823867,57.397018,121.022200,57.292596,93.626026,147.644552,76.146183,95.253411,156.728790,68.245919,89.461303,87.462003
152.350043,149.643947,140.384931,57.527754,126.525149,68.115571,96.191293,145.072891,81.928050,96.004990,152.501840,69.342655,89.462146,87.462278
151.082176,149.175896,142.075756,57.581250,128.677912,72.621935,97.220912,144.030899,84.261062,96.304783,150.791121,69.860673,89.461862,87.462679
166.781568,147.765812,135.439254,54.792701,131.304820,68.177065,98.829577,137.987697,80.835738,101.511416,146.888843,68.068828,89.461987,87.461563
172.096981,147.769320,133.378783,57.280862,136.718707,72.696743,100.988118,134.693776,74.849183,103.873056,138.594072,69.501534,89.461692,87.462381
165.184660,147.475434,134.140121,58.671495,146.985821,64.233579,102.686463,130.464944,93.552731,105.374426,132.492025,89.998260,89.461328,87.462047
167.787253,141.161385,133.884312,50.156634,148.977826,71.527882,106.485477,126.584415,94.841210,108.445498,123.810715,90.135142,89.460640,87.462058
174.491330,140.329397,136.251810,61.826994,151.024080,71.494667,108.794420,126.596670,77.290906,113.028671,117.355341,94.347108,89.460653,87.462061
169.016019,139.207131,135.278990,64.606436,151.556057,71.566884,111.429612,126.949831,73.079944,116.278787,114.651471,98.205416,89.461655,87.462793
152.022240,136.933922,134.471591,67.134902,157.953936,81.597211,116.716495,126.085043,75.953059,124.525394,109.765221,120.902704,89.461373,87.461013
158.913990,136.190734,129.660295,65.073838,156.969740,82.165054,122.155466,122.339080,75.857403,130.734514,100.894492,121.598143,89.462585,87.461874
