neckV,neckH,Rsho,Relb,Lsho,Lelb,Rhip,Rkne,Rank,Lhip,Lkne,Lank,LSpine,RSpine
145.260271,168.696163,109.767066,164.273935,108.159333,168.407271,100.216640,167.376581,132.201853,97.190159,171.225248,130.225148,89.507864,87.415428
160.669826,176.345945,118.510325,132.041984,105.143581,151.417385,96.754362,168.479059,87.252602,98.741345,168.445573,111.008304,89.507878,87.415461
170.898697,169.319096,118.851369,65.360375,110.850954,51.248119,96.323726,157.928841,72.640431,99.518956,158.471730,78.378675,89.507818,87.415476
159.143733,165.031388,118.573974,42.699790,110.507215,36.075536,96.342130,154.230428,69.972969,99.881050,154.214798,71.966043,89.507930,87.415249
157.719355,161.889109,120.250169,42.634624,119.103683,34.079716,96.200618,155.835833,69.416185,100.589584,153.506481,74.908246,89.507830,87.415455
169.736183,160.355912,135.516283,54.472322,112.271899,35.217793,96.155196,157.856587,69.607653,101.591357,152.010083,79.546036,89.507856,87.415395
173.134148,163.138367,129.052717,54.854886,113.196023,49.537555,95.773719,148.394052,76.117186,101.161725,147.251436,95.633086,89.508007,87.415313
172.796544,163.044763,126.970426,54.464230,115.400453,59.980577,96.361233,146.219161,76.569191,101.858398,145.182963,99.310031,89.507842,87.415386
172.950371,155.492774,130.101907,52.948117,118.198697,62.781208,98.484223,150.322503,72.936560,103.960553,146.776627,103.107477,89.507755,87.415457
172.799217,152.416489,133.095219,49.974035,117.682330,61.224757,99.946835,151.155259,71.442385,106.455159,145.880769,105.980429,89.507827,87.415398
166.509807,149.090113,138.610292,50.991929,116.738674,63.714627,101.430240,148.479689,70.284932,108.401520,141.694938,105.584393,89.507990,87.415520
177.595918,148.903028,136.719561,50.393048,127.428435,50.927364,103.574338,145.487033,70.301229,109.794848,137.610487,106.719234,89.507877,87.415880
178.358938,144.361345,136.842722,45.883110,136.211465,44.018872,105.479979,143.557794,69.375721,111.649169,134.788097,101.488982,89.507674,87.414956
176.688293,135.122402,139.074553,57.481227,148.429257,63.038849,108.033181,142.301553,68.156618,115.736213,134.494471,71.829441,89.507612,87.415146
169.746520,139.852868,138.005674,59.028201,149.590139,70.310799,111.372596,138.739603,67.772454,118.895394,128.113986,68.897997,89.507698,87.415032
164.938034,139.927344,139.085418,58.206588,150.452305,72.040811,114.007482,136.932150,68.254406,120.688215,124.619484,68.983973,89.507980,87.415422
162.971692,139.663449,139.728079,57.684627,150.978729,72.578081,115.340679,136.047850,68.368409,121.533888,123.034098,69.085589,89.507383,87.415161
152.264617,137.203274,141.436643,79.062445,152.836280,75.461929,127.962108,119.154924,68.350190,133.456498,107.557874,69.648829,89.507629,87.415172
154.101819,137.392701,143.602507,83.288613,152.071577,74.252097,135.017761,112.603897,68.711349,138.896524,99.463298,69.218039,89.507334,87.414879
153.697294,137.824320,147.001496,81.622872,151.667925,73.159299,139.758359,109.452671,68.789151,141.702118,94.197256,70.199357,89.508053,87.415031
149.640857,140.358632,144.537970,86.081855,149.163278,76.736555,150.147073,76.731901,68.801351,141.937081,64.340117,91.975489,89.507301,87.414470
171.885988,142.656443,146.804090,86.487158,152.207275,39.974319,151.598752,65.590086,73.900104,141.213973,59.138284,115.811277,89.508299,87.415574
164.697066,147.206484,145.394251,73.644830,148.264137,64.939451,153.803550,59.163467,91.277406,146.503373,57.734064,127.783017,89.508079,87.414852
155.427416,143.599380,157.171770,40.982430,143.496735,64.423053,157.460888,48.960930,104.899370,134.609345,52.028506,129.784508,89.507910,87.415547
158.228233,143.006286,154.609201,50.010873,140.340234,77.759233,153.508700,47.115037,91.321761,132.586027,49.428736,130.145171,89.507545,87.415038
171.843481,143.711757,154.125026,47.036176,149.400156,40.033416,143.783975,46.784074,84.318796,134.176662,48.803450,130.209826,89.507826,87.415276
177.214227,140.803716,150.825172,45.850386,146.577768,42.236889,114.265556,46.723662,78.202210,126.483322,47.409498,122.437185,89.507758,87.415414
175.742854,142.566834,148.010459,47.028557,152.098133,49.723499,107.560924,46.713576,78.146419,123.556241,45.964277,98.582989,89.507814,87.415049
176.718745,145.919093,139.906462,47.610673,139.463735,38.341929,109.538879,46.711466,77.708246,123.701139,48.451529,75.025199,89.507760,87.415332
163.134358,146.952461,139.607463,52.930301,140.586082,69.008478,112.402168,46.709554,74.969545,120.808463,50.136949,74.843332,89.507597,87.415384
160.790909,143.294922,137.746565,46.715425,150.867454,76.319369,106.129685,53.732244,77.534974,125.437513,59.898863,73.139373,89.508317,87.415794
161.332499,143.493380,139.377102,42.532646,144.297087,73.955905,102.565335,59.886122,78.047643,127.187931,62.876531,73.939127,89.507738,87.415365
159.230404,144.971229,138.595095,45.791109,144.685167,76.214765,99.696790,60.884359,81.071577,129.169852,66.037759,74.492929,89.507421,87.415597
166.949821,145.424780,136.549909,44.212956,145.619796,70.471629,98.709979,69.225389,75.125154,131.878458,74.511013,70.561801,89.508470,87.415646
156.017797,143.934092,133.947415,42.754818,140.332162,67.317552,95.069296,76.549168,73.011999,131.193505,81.458093,68.426725,89.507780,87.414755
164.699682,145.085353,138.144495,45.119509,141.160417,64.652521,93.982133,84.667645,72.736883,127.308031,88.125769,68.530016,89.508390,87.415592
158.255511,144.659411,136.369896,47.309411,141.596787,63.547934,90.571708,91.448169,71.490059,124.857393,95.801196,68.273387,89.508193,87.415435
161.552111,144.924452,140.808175,43.390825,138.845215,61.403702,90.959894,99.834278,73.026496,124.667473,106.554230,66.648336,89.508206,87.415451
161.141698,145.829202,141.649840,41.283017,129.370233,59.381172,89.326562,108.762311,75.130432,118.402395,119.690994,67.208121,89.507974,87.414687
161.230189,148.305797,148.289254,39.938096,125.115909,58.927156,87.416260,114.401401,73.614245,113.582511,130.255861,67.847739,89.508454,87.415728
170.802692,149.784198,150.226838,38.810972,124.951593,58.319025,86.221794,119.717429,72.436180,110.227875,135.446526,70.225569,89.508437,87.415425
163.359855,152.102060,144.764663,35.209256,128.075467,53.458807,83.306029,125.393451,76.008661,107.947903,140.134722,79.275650,89.507625,87.413964
162.619641,153.441551,144.225589,36.027182,126.352901,53.023989,81.772758,132.485180,71.396309,104.151382,137.842271,79.938953,89.508785,87.416100
165.540841,156.143082,143.284846,33.598632,126.395022,53.438240,81.362636,136.236066,70.609895,102.497157,137.643875,80.220304,89.507878,87.415592
152.999166,153.024905,142.642953,33.996991,134.118103,55.932137,81.294815,141.167607,71.324997,102.574863,144.357218,83.017638,89.506946,87.414898
150.839548,155.167452,147.573922,32.335002,139.196169,59.377896,80.724981,144.595971,71.049230,102.874377,149.835931,86.518836,89.508663,87.415896
