neckV,neckH,Rsho,Relb,Lsho,Lelb,Rhip,Rkne,Rank,Lhip,Lkne,Lank,LSpine,RSpine
147.961702,170.362077,132.245268,52.381552,136.128372,33.685610,84.837198,166.021553,92.176736,104.667182,168.260196,120.636432,89.444871,87.478749
162.023805,172.154027,125.924583,35.636003,139.594981,47.830164,88.007277,160.735018,96.141450,106.616504,160.284736,101.967219,89.445464,87.478736
153.954932,170.773051,138.441297,32.630649,138.259920,48.289879,91.179941,160.409911,73.003579,106.278238,157.151799,77.150658,89.444956,87.478532
153.238936,163.143460,129.737136,32.884218,153.801588,49.831487,91.185439,157.053894,71.314121,106.375087,149.263630,71.163926,89.445335,87.478782
165.866042,159.615532,127.302966,33.961844,167.939810,62.866181,93.282817,148.547473,69.343737,108.193050,144.234575,75.291941,89.445225,87.478802
174.649658,157.916036,131.958085,42.850508,175.378353,76.050029,95.501103,144.721670,67.673666,109.518059,141.000691,72.247550,89.445438,87.478943
167.705800,160.321849,126.823116,49.485529,160.713270,82.631727,94.269977,137.209951,67.898179,113.251070,128.471343,74.938478,89.445573,87.479079
158.722904,158.780231,131.778634,51.908273,150.764066,66.011355,95.428686,135.133006,67.634701,117.048801,122.086611,77.902698,89.445206,87.478622
153.771468,154.444297,134.835823,51.976861,148.919516,86.558665,95.912272,133.677557,67.605167,118.972210,118.801716,78.863686,89.445583,87.478722
157.290352,157.587021,129.172491,48.943714,172.360993,75.134426,96.259619,122.583115,68.254360,124.325308,110.749966,70.446516,89.445259,87.478986
154.645193,153.636868,134.248259,50.958737,166.408559,105.410293,94.704620,113.179681,67.823418,127.000513,105.535129,79.635064,89.445595,87.479207
164.318489,148.818212,134.324062,47.048545,140.791612,120.380796,93.185263,109.432842,69.378507,127.427011,108.073723,90.818706,89.444840,87.478966
169.774323,144.465627,134.523191,52.741447,133.812810,107.502601,93.262037,101.127698,73.995108,128.515229,103.933238,86.915428,89.445201,87.479024
166.875638,143.332065,125.477531,54.688858,144.619814,111.151163,89.009899,82.434247,72.380970,134.645074,77.984751,88.414593,89.445425,87.478800
165.329302,143.265926,120.503830,60.330249,146.738462,118.241787,86.698966,69.509020,77.395151,138.250775,68.354972,95.016221,89.445297,87.478806
169.966500,142.361316,114.596899,59.025871,146.782659,116.091835,87.119973,64.371438,80.158773,138.736713,63.917027,114.052400,89.445472,87.478718
164.225240,142.005621,119.231049,64.954939,144.104556,115.338239,88.226405,60.744224,79.362577,136.434367,61.819770,104.503323,89.445067,87.478321
173.882904,141.611353,122.375360,57.300232,144.317104,105.569099,88.958590,56.998392,77.823743,133.122974,55.813948,86.587276,89.445086,87.478978
172.502400,143.143234,117.694714,73.026110,140.736341,102.950084,91.320038,51.880195,77.411327,130.804804,51.606456,70.922832,89.445412,87.478504
177.193988,144.476833,117.501110,58.785685,153.126836,103.060048,94.701327,47.650133,81.535150,129.134115,44.801837,68.555481,89.444912,87.478517
166.132245,143.718236,139.342924,73.301831,161.625214,89.034959,99.598356,46.884147,76.210147,122.196889,42.586912,68.060007,89.445343,87.478844
