neckV,neckH,Rsho,Relb,Lsho,Lelb,Rhip,Rkne,Rank,Lhip,Lkne,Lank,LSpine,RSpine
148.350707,170.521119,129.009430,175.043815,136.254787,168.405525,102.802260,176.882094,131.917828,81.982516,175.829329,131.421770,89.478588,87.445117
162.174865,173.700329,118.654514,175.046880,119.559927,51.089725,100.901609,176.763210,124.753404,82.784214,173.596470,129.478264,89.478507,87.444964
159.319967,167.676797,128.344680,175.047190,111.877478,41.618427,99.870522,174.066197,86.272383,83.507536,168.177072,91.847325,89.478567,87.444950
162.327478,166.009973,124.857612,137.724683,112.289490,45.089502,99.105275,172.637962,79.608447,84.269648,168.117634,82.552235,89.478589,87.444914
162.845358,164.547626,127.371494,123.783634,112.921003,49.866855,98.819702,170.884894,78.428329,84.533957,167.812079,80.895292,89.478611,87.444970
163.829037,164.146622,128.764575,117.307401,113.441905,52.922988,98.587528,169.804569,78.214711,84.765002,167.274099,80.401418,89.478631,87.444913
164.223246,163.983264,128.961158,114.658110,113.649688,54.192086,98.493708,169.365836,78.176550,84.853450,167.056862,80.208264,89.478693,87.444890
171.537095,163.145884,129.355505,110.269013,113.781687,56.854468,98.321314,168.341288,78.132451,85.238508,168.718766,81.448559,89.478508,87.445078
173.837673,162.806628,129.291455,108.478687,113.831670,57.948720,98.250213,167.925412,78.135123,85.393650,169.390051,81.964556,89.478625,87.445025
174.466965,162.669762,129.223604,107.748788,113.851526,58.395995,98.220750,167.755849,78.138069,85.456063,169.661248,82.175138,89.478556,87.444997
159.497661,156.946317,124.786281,76.891990,115.247767,56.839542,95.841875,161.816640,74.287950,91.212422,167.590150,76.964547,89.478826,87.444987
178.177554,154.398599,127.948326,56.215278,125.569821,60.652510,94.961722,163.182766,79.950659,95.210761,161.223599,81.639256,89.478648,87.444979
167.974330,152.198784,129.781428,54.931399,124.195003,61.822534,95.338587,164.198754,82.296879,97.569337,157.713178,85.831283,89.478485,87.445116
164.378730,149.805957,134.353196,54.172751,122.747780,61.887307,95.575025,164.705893,83.499791,98.817436,157.098596,89.224404,89.478504,87.444911
168.865390,146.090393,145.384865,55.569337,126.112784,63.978708,96.001973,164.362614,100.064605,97.655927,160.462535,99.005949,89.478772,87.444725
165.278105,142.504506,143.040713,56.575116,133.849883,83.177009,96.529679,160.811836,112.338649,99.618629,156.659646,107.372986,89.478969,87.445059
163.869943,141.402536,142.931531,58.408474,136.051336,89.815537,96.779392,159.995271,115.300373,100.574804,155.194791,109.904905,89.479041,87.444964
157.984364,138.668895,140.685879,62.933826,130.935717,95.665413,96.471941,159.609044,102.672553,100.805197,153.387534,96.894224,89.478338,87.444820
155.451158,139.251915,137.700504,62.980876,140.466718,85.095043,97.799841,159.377663,96.622657,101.192387,153.472982,96.829686,89.478841,87.445012
152.103929,140.331465,135.971807,66.580566,133.687650,87.128009,98.659043,159.460269,89.828768,101.559477,154.029867,93.399411,89.478503,87.444400
150.766626,140.522418,135.595326,67.846010,130.918241,88.098373,99.020322,159.497892,86.866263,101.828404,154.144727,92.181589,89.478173,87.444750
150.218605,140.588827,135.404345,68.357211,129.789049,88.491438,99.166245,159.515913,85.664963,101.937726,154.191482,91.689540,89.478526,87.445306
156.960360,141.837752,135.243876,70.635125,127.062585,81.422474,101.036595,159.669891,69.832401,103.578423,153.039776,96.220862,89.478916,87.444967
158.943059,142.083645,135.299090,71.555124,125.753892,78.585106,101.792379,159.735312,68.834257,104.241427,152.574536,98.033990,89.478993,87.445138
159.471066,140.256906,139.934405,69.120910,129.348737,82.291549,103.093819,157.695979,68.805575,107.074418,147.831115,103.384121,89.478593,87.445133
159.703482,139.297414,141.953200,68.140596,130.800688,83.793335,103.603960,156.872859,68.806401,108.219410,145.910615,105.487503,89.478600,87.445692
163.107714,136.775192,139.815660,66.902496,139.935582,74.348109,108.123301,153.867888,67.658542,108.789393,141.114418,94.541842,89.478657,87.444785
165.336767,133.008677,146.390778,60.452855,151.615301,72.950448,112.474329,147.946247,69.412677,110.586428,138.977512,95.511571,89.478179,87.444493
167.440918,134.687388,144.359148,69.100552,149.614205,85.716583,114.018032,144.478742,71.063074,110.079055,136.655697,88.435189,89.478775,87.444894
153.619856,135.368388,143.196854,65.708997,143.964204,82.285086,117.449428,127.413709,72.999953,111.958250,130.429203,96.666769,89.477935,87.445104
154.096379,134.528425,143.585438,63.515406,150.709530,100.780005,110.611888,111.836206,87.751966,115.927222,117.307258,109.383291,89.478803,87.444976
