neckV,neckH,Rsho,Relb,Lsho,Lelb,Rhip,Rkne,Rank,Lhip,Lkne,Lank,LSpine,RSpine
148.298482,155.166306,116.197123,175.008042,133.831136,168.404779,94.170983,176.892563,131.917541,90.817016,178.697020,130.224902,89.473881,87.449799
148.297582,154.595962,108.086416,174.696472,134.758287,167.213083,92.486695,176.141463,131.915462,91.508678,178.679676,130.225478,89.473663,87.449807
162.804504,158.774495,108.621833,174.983602,117.939102,134.212228,93.232251,162.229400,92.835223,87.089379,155.641990,113.234393,89.473803,87.449704
160.741091,160.131055,110.615027,175.006344,110.603775,120.253742,93.536616,156.123049,80.753731,85.257257,145.337184,104.301230,89.474079,87.449372
155.321796,159.347403,109.914526,175.009636,117.032044,134.900578,90.512443,158.675809,87.625740,89.978541,150.777690,96.096633,89.473800,87.449240
151.211451,158.519159,109.505608,175.010691,116.816663,140.820357,89.262025,159.710059,90.449119,91.798254,152.983619,92.790046,89.474022,87.449521
150.474832,158.111003,109.323424,175.010931,116.262992,143.209618,88.753694,160.126994,91.599984,92.515609,153.878066,91.454740,89.473977,87.450298
150.368363,157.936881,109.246684,175.009702,115.957355,144.173707,88.545841,160.296595,92.066790,92.802203,154.238673,90.909993,89.473967,87.449122
150.362071,157.862644,109.211290,175.009667,115.819781,144.563895,88.463076,160.364546,92.256744,92.917512,154.384690,90.689972,89.473898,87.449648
150.368175,157.834253,109.197549,175.010528,115.763784,144.720870,88.429313,160.391217,92.332714,92.964376,154.444729,90.601785,89.474329,87.449925
152.992436,149.053027,130.880508,175.010575,94.667136,91.519571,98.950726,158.905345,91.935084,102.090547,145.830758,91.228106,89.474063,87.450152
151.805843,148.941289,121.183461,175.010752,113.746543,43.253432,102.800181,142.191848,76.631817,106.597350,131.511428,99.059676,89.474521,87.450033
150.997831,148.885892,114.434680,175.010352,119.911926,35.102519,104.393106,135.370467,70.655291,108.586269,125.683782,102.316134,89.474115,87.449777
150.623505,148.874164,111.965971,175.010994,122.001199,33.929148,105.118805,132.596130,69.152083,109.422968,123.311543,103.635666,89.474331,87.449608
150.462899,148.872731,111.279048,175.010614,122.764852,33.734767,105.427896,131.469087,68.870718,109.768140,122.349123,104.170212,89.473801,87.449009
150.398674,148.870669,111.062262,175.010510,123.058056,33.700961,105.555640,131.012178,68.818382,109.908708,121.957739,104.383985,89.473958,87.450228
148.729806,147.565402,135.338341,175.010023,131.514002,40.446049,107.170364,125.734089,67.837044,109.126909,117.924674,77.747931,89.474127,87.449979
151.554273,145.350654,138.100408,159.999054,137.352796,49.188652,111.277906,127.052983,68.491783,110.758159,119.169389,68.416024,89.473978,87.449745
152.694363,144.325994,139.032401,152.426351,139.387029,52.987570,112.999554,127.589493,68.743821,111.417733,119.676113,66.846852,89.472929,87.448987
153.154154,143.890163,139.380749,149.322140,140.148882,54.555173,113.708288,127.806433,68.797107,111.684198,119.879230,66.633045,89.473729,87.449593
153.339621,143.712259,139.524421,148.057546,140.447013,55.193724,113.997094,127.893215,68.802483,111.792409,119.962716,66.622005,89.473682,87.448685
151.860845,142.844412,143.211914,172.039553,137.735498,49.650904,118.783704,128.741089,68.806136,115.266693,120.889445,66.685224,89.473549,87.449837
151.697381,142.410419,144.708401,174.818342,136.418570,47.475296,120.721679,129.084854,68.804122,116.671151,121.264116,66.706227,89.475143,87.450109
