neckV,neckH,Rsho,Relb,Lsho,Lelb,Rhip,Rkne,Rank,Lhip,Lkne,Lank,LSpine,RSpine
148.285372,171.153598,118.210052,175.052106,117.230469,124.059822,100.291090,170.787816,126.161883,87.016806,130.502414,68.445884,89.473035,87.449546
166.261525,172.734469,119.428708,175.051784,108.714544,47.201637,94.979449,176.767784,125.361837,91.421120,159.329920,83.857629,89.473266,87.450064
157.156363,171.420847,128.356910,152.700663,102.850735,48.110947,92.137638,175.933479,125.204464,96.732354,155.376676,71.094710,89.473297,87.450573
153.631602,168.271960,127.440287,117.990659,103.688348,56.887176,91.279507,173.347771,130.294741,99.524521,152.198666,68.003754,89.473516,87.450592
152.548630,167.155501,128.956965,106.187878,105.919018,60.532293,90.845296,172.193974,131.720422,100.984242,149.541024,67.054488,89.472851,87.450307
152.875129,163.650577,128.143972,90.988781,109.810421,64.577091,90.465816,170.016737,132.328122,101.606782,144.275501,67.024822,89.473336,87.450617
153.515199,161.505979,130.612301,83.320710,110.650582,67.281429,91.526488,167.961380,131.930367,102.024947,142.209823,67.054523,89.473024,87.450960
153.019628,154.169090,143.107761,63.392324,110.712571,75.441000,96.856667,159.309187,128.829100,102.629535,139.232039,66.883958,89.473399,87.450746
166.590352,148.132167,156.357355,65.828265,112.669649,71.953836,103.575366,147.154374,131.744007,103.210143,132.438274,67.070162,89.473028,87.450417
155.326227,145.094309,158.879428,67.347766,115.413314,75.718002,106.564578,142.159868,123.939921,105.833043,131.334558,67.081568,89.473503,87.450641
170.499608,160.063424,165.793767,81.647655,133.842574,110.036660,112.086985,131.537994,86.286662,108.367394,124.606855,66.864179,89.473178,87.450681
168.261409,153.343927,155.045080,87.256794,126.377092,87.022838,110.966901,128.902179,80.566374,110.548510,119.398498,69.278825,89.473064,87.450620
162.581823,146.078274,155.531815,82.810236,139.627927,81.255395,115.118033,122.712023,70.657472,114.136104,107.524885,71.300302,89.473544,87.450826
152.229200,143.790176,156.433327,81.225199,133.797570,72.751455,117.673641,117.334764,80.792226,118.337949,100.406646,71.539290,89.473129,87.450426
170.846145,140.952349,155.050168,75.590682,136.241005,71.989266,119.003720,113.826262,78.565659,121.949453,93.522195,74.438914,89.473515,87.450822
152.802175,140.432086,156.912572,83.600170,143.245981,81.126674,121.204884,106.339166,70.262191,127.351111,81.206194,79.478041,89.473220,87.450075
