neckV,neckH,Rsho,Relb,Lsho,Lelb,Rhip,Rkne,Rank,Lhip,Lkne,Lank,LSpine,RSpine
149.345692,160.808147,126.949291,174.995921,123.614600,101.608160,101.697917,176.714027,132.103767,83.291807,174.764295,131.020519,89.564959,87.357714
167.310340,163.827731,109.065475,161.342907,114.463905,42.918472,92.910078,169.979922,87.370885,87.494252,168.897539,102.027750,89.564708,87.358398
173.914841,167.033150,116.068893,139.283852,109.908405,36.010702,91.936876,164.567074,79.789608,89.427151,163.794546,82.854046,89.564671,87.358707
176.563162,166.226397,117.335484,130.174171,107.502573,34.077415,91.533653,162.339686,78.458827,90.061250,161.720965,75.790394,89.564833,87.358364
177.374549,164.649670,117.816545,123.503283,105.781324,33.752875,91.568962,161.396511,78.220918,90.347359,160.871891,74.547022,89.564563,87.358348
177.397343,163.226250,118.181327,119.600364,104.338960,33.692475,91.688458,161.028686,78.177302,90.515083,160.525351,74.261066,89.564564,87.358276
177.016505,161.630834,118.925093,116.550973,102.243413,33.683562,91.866869,161.091550,78.168760,90.678275,158.073978,77.998015,89.564695,87.358536
170.258008,162.280962,119.866970,107.041700,105.362714,36.287830,91.932920,162.208335,78.167318,91.126458,154.241464,84.110582,89.564682,87.358541
167.515682,162.532884,120.236357,103.162785,106.383374,37.431521,91.959565,162.660400,78.167074,91.306038,152.688077,86.560769,89.564733,87.358216
166.408398,162.634356,120.383643,101.581024,106.733362,37.907254,91.970380,162.842562,78.167219,91.378462,152.057713,87.546148,89.564567,87.358198
166.153489,162.764296,120.615887,100.803099,107.208726,38.522959,91.978716,162.835007,78.059417,91.716454,151.749120,87.824726,89.564487,87.358363
170.116827,157.754980,123.343967,67.143228,114.282044,53.855391,92.693328,152.717826,81.901946,99.101696,141.928900,92.124626,89.564665,87.358229
159.967007,151.812601,125.943896,47.773229,109.054215,56.371961,93.761858,148.870985,79.015733,100.690480,138.359060,83.549110,89.564594,87.358243
157.943374,145.889430,129.047451,51.772408,115.127694,78.420134,97.257366,148.243517,76.416121,105.812839,134.121910,79.854859,89.564764,87.358373
157.033663,143.714126,128.126527,56.863945,111.637600,58.677658,99.239723,140.969479,75.514352,105.289200,135.897679,77.713961,89.564689,87.358353
167.598625,144.516974,130.979827,56.847015,118.595485,56.650918,99.003665,142.058207,76.297048,106.985097,136.871454,83.025695,89.564548,87.358366
170.954488,145.554975,132.120158,59.887706,124.413069,56.767557,99.246686,141.346559,75.401415,107.681169,137.788800,82.325888,89.564424,87.358218
170.224095,143.588295,131.664415,64.301936,142.072284,60.004432,100.454477,140.512895,76.868135,107.948669,135.782245,84.631177,89.564075,87.358294
163.069214,142.070684,132.149895,64.477763,137.634214,59.105493,100.454638,140.038853,76.503897,109.089226,134.470970,88.569484,89.564906,87.358340
167.746209,139.880458,135.446212,59.629649,166.513098,78.450248,99.108358,143.823539,79.330189,113.189530,138.115404,98.255938,89.564795,87.359027
153.769395,136.829825,134.615291,69.181707,166.347552,76.317417,100.587826,144.604762,79.100483,113.531945,136.374573,102.411578,89.564147,87.358400
152.406544,139.394033,134.475489,72.927014,159.179626,83.274653,101.319010,144.589756,80.430256,113.873624,135.412130,105.002407,89.564834,87.358352
162.188894,137.389106,133.125755,74.811581,149.059948,80.260299,106.668491,124.986013,90.087374,113.719089,130.943700,117.974554,89.564431,87.358016
163.186191,139.571756,130.519194,63.826187,153.515653,56.789451,101.813731,106.062429,109.713097,121.628848,118.301322,113.928698,89.564322,87.359200
155.778474,140.221958,130.763028,67.531525,166.240574,74.227745,99.195250,97.861626,128.274060,124.157854,111.605506,107.114015,89.565332,87.359611
169.116202,142.855981,136.893609,71.469035,157.876505,85.497522,99.595831,95.938452,131.265058,124.440284,105.957506,107.792910,89.564925,87.359302
156.664018,138.013749,141.019703,60.048157,150.764557,82.884352,104.495490,91.315684,114.090165,124.141256,103.348662,114.515973,89.564258,87.357273
153.419461,136.546822,138.955830,62.608144,165.084008,87.997122,107.180131,83.753750,116.326573,123.915998,98.513844,108.725872,89.563953,87.359829
153.350662,134.345649,162.988644,70.818250,171.921483,92.476786,108.176582,79.855108,106.672177,123.207769,92.429057,105.796117,89.562910,87.357372
162.917177,138.375080,155.419353,59.207050,177.552937,82.456709,107.178236,71.391509,111.921812,118.587940,82.060171,97.475388,89.566650,87.359277
161.718312,140.850625,153.245651,47.025499,178.688655,84.196026,105.875413,64.229786,125.187034,114.938407,74.954218,98.898942,89.564036,87.359023
168.453232,142.887620,143.480289,43.233284,172.244061,96.293526,107.307406,57.428078,130.679856,112.648927,66.591634,101.750451,89.562466,87.357757
174.519117,145.711184,148.845226,50.108618,174.515599,94.245015,108.882576,54.873062,131.683172,111.623857,61.825967,88.205428,89.562830,87.358788
175.414876,146.526880,141.321656,40.842989,167.775863,80.683728,111.053702,53.204505,131.872857,112.609019,60.441784,77.536255,89.565449,87.359749
173.265525,147.082981,138.086667,37.327642,165.576322,73.669634,112.762519,52.563542,131.908795,112.968120,59.748806,75.257196,89.566333,87.359057
171.074801,147.822873,140.615853,43.481656,160.076928,66.659451,114.903038,50.573542,131.915213,116.749124,59.514698,72.045813,89.562797,87.355908
169.309642,148.245057,139.785282,45.004886,157.079276,59.436856,115.541582,49.956550,131.915961,118.345667,59.749327,71.201005,89.564989,87.359800
168.928495,152.945330,140.911584,41.891784,153.153064,55.636342,112.433785,49.747758,131.929685,122.146680,58.725238,72.955766,89.565025,87.359264
161.433318,158.379706,151.467388,44.462862,145.593092,54.818462,111.796792,49.551495,131.919797,123.486259,58.136565,73.571986,89.561550,87.356413
158.343529,159.324633,156.563247,45.504582,141.586616,54.487475,111.535477,49.470343,131.914446,124.023419,57.897552,73.827377,89.564955,87.357959
157.086686,159.492252,158.789981,45.926418,139.810874,54.353778,111.430301,49.437688,131.915693,124.247232,57.800018,73.931853,89.561406,87.357990
156.578409,159.523027,159.723919,46.096551,139.054915,54.300678,111.386166,49.425706,131.916947,124.328464,57.761080,73.971526,89.566859,87.359392
151.334885,155.824877,136.895322,50.193233,155.534785,36.787947,114.799409,51.381418,131.916430,123.641205,62.709991,71.309773,89.564497,87.356793
164.353431,150.487664,134.204137,58.749092,144.430119,34.219689,120.304766,57.699572,131.913572,116.682561,60.574832,71.679360,89.563566,87.357565
173.884199,147.204789,129.289485,68.254955,126.275611,33.778928,127.817166,64.245341,131.916578,120.086359,64.357547,71.557542,89.563734,87.358260
166.465321,151.504639,132.539430,47.819328,134.110081,33.698249,131.107370,67.198664,131.915647,119.222056,68.987435,76.641277,89.564688,87.360273
171.796357,153.609781,137.496840,47.990740,138.950919,44.898165,130.908573,74.826065,131.914617,113.889367,73.131979,88.930350,89.563060,87.358774
175.774912,155.436026,132.084576,51.611486,146.765798,72.068874,127.917474,76.184525,132.230479,112.873526,80.900189,90.516428,89.564286,87.356453
175.600129,155.602115,130.190454,50.063099,149.108808,91.797251,121.695156,78.126571,132.406098,113.027356,88.249472,93.902070,89.564525,87.357608
171.250290,153.989606,131.463502,36.492725,151.457627,64.135680,115.731339,83.710498,131.388984,115.581020,96.829509,95.268918,89.564276,87.357706
157.526100,154.202824,128.759838,33.711559,148.338150,103.682494,113.217224,91.022216,131.804486,115.992199,98.660991,97.111470,89.565517,87.359321
154.954489,149.310180,127.805438,32.404662,133.144498,78.386999,108.696566,96.551579,132.395328,119.125833,101.812457,92.814559,89.565616,87.359045
173.579167,141.201884,133.109972,32.838604,134.625384,50.728591,102.693152,105.887971,132.107689,121.302540,114.794342,85.472472,89.566166,87.358134
166.239168,143.977235,121.525708,48.728169,112.103721,36.277817,101.048851,111.290538,131.954719,121.456236,118.527963,91.235447,89.564763,87.358303
151.502319,153.522498,117.744153,47.756613,108.957122,35.869251,101.524380,115.068625,131.925718,119.585326,122.729664,102.726486,89.565095,87.358472
176.159311,148.416799,119.679829,53.152899,126.361688,47.363518,95.316739,121.749551,131.914854,114.147332,129.501070,114.715276,89.564750,87.358351
173.030505,151.087955,127.196763,58.722662,128.546397,49.464524,93.112908,128.580943,131.917637,108.660336,133.599739,128.465926,89.564529,87.357944
177.712117,149.485037,131.837187,54.665327,119.054180,63.354895,91.258195,131.540756,131.913112,107.043812,137.206446,130.966768,89.564795,87.358352
170.659322,155.397175,132.526262,51.609355,101.240935,49.529305,88.650186,134.362300,131.915214,104.557078,139.486778,127.338301,89.564170,87.358263
166.413872,156.830419,130.616885,48.256306,114.786011,38.036899,86.537338,136.442381,131.914046,103.063724,142.283212,117.320389,89.564041,87.357870
172.012657,156.700118,131.164432,47.164259,114.660499,43.776173,86.074104,136.902990,131.918624,102.075124,142.028405,128.536966,89.564778,87.358232
174.448300,156.559734,130.016839,47.912538,108.263101,42.314475,83.815940,136.286273,131.915614,99.463348,142.495007,130.494535,89.564965,87.358669
164.213525,161.405087,129.840461,45.907180,107.094566,47.837744,83.527931,135.366028,131.913168,94.924894,147.709827,130.309866,89.564425,87.358551
169.520892,163.151917,132.903188,46.832690,110.368487,55.391542,82.045355,138.667438,131.917317,93.725402,149.475181,130.241920,89.564872,87.358241
