neckV,neckH,Rsho,Relb,Lsho,Lelb,Rhip,Rkne,Rank,Lhip,Lkne,Lank,LSpine,RSpine
149.040644,161.460855,111.963099,175.021848,124.710626,116.366298,96.384545,172.113269,130.970312,86.885257,173.414061,130.225214,89.537451,87.385723
149.038277,164.773030,111.454389,175.022069,108.613727,51.413489,93.624269,176.815396,109.667903,87.255480,174.017657,124.201465,89.538018,87.385155
176.447237,172.996213,116.376385,164.884044,101.356952,42.682552,91.929735,173.252958,83.391540,89.222783,163.482270,90.294688,89.537762,87.385088
174.221175,178.439323,124.723247,165.650090,100.098214,48.779141,92.571805,170.019201,79.213654,89.588681,160.948046,82.367123,89.537819,87.385204
170.578975,175.116966,128.433276,165.870779,100.402481,51.396637,92.823860,168.649398,78.318181,89.742177,159.910789,79.257915,89.537739,87.385499
169.095528,173.788083,129.143248,165.960111,100.641814,52.480071,92.923936,168.091607,78.170779,89.804438,159.493253,78.014648,89.537937,87.385325
168.494861,173.249754,129.268345,165.996646,100.756905,52.924296,92.964241,167.863801,78.153359,89.829948,159.322844,77.510754,89.537713,87.384964
167.941834,172.803177,129.006915,165.213890,101.062900,53.365144,92.999114,167.646891,78.103453,89.962047,159.244568,77.302963,89.538152,87.385029
173.876352,162.173172,128.836046,140.692919,107.781631,50.643389,95.082063,161.150283,74.253671,91.646961,156.585113,73.690443,89.537914,87.385762
173.937701,156.558928,131.748192,115.584076,111.711546,105.534634,100.492667,151.718737,67.721259,97.064413,144.709594,90.131566,89.538011,87.385347
162.472894,151.634612,138.723718,61.393122,113.604832,108.943144,102.846078,142.961794,68.041284,100.166205,137.550673,80.570972,89.537929,87.385182
174.526429,160.162801,141.790331,52.002447,153.614627,84.343747,103.525825,138.625294,67.701646,102.559937,132.865682,88.527598,89.538498,87.384987
165.655225,158.361328,142.581991,54.114858,150.256019,40.830115,103.991895,138.378390,67.897746,104.472590,123.011302,81.076528,89.537950,87.385191
162.839300,152.976069,143.675789,60.913025,139.583089,81.256101,104.275893,139.853747,68.399424,107.281686,116.815995,71.786223,89.538180,87.385380
175.420313,144.556880,136.987584,54.981394,155.218307,89.195633,104.783684,141.109563,68.723865,109.076703,112.694007,70.644033,89.537882,87.384886
176.184978,142.161158,138.250662,59.379306,132.907230,126.317031,108.056881,142.949670,77.618940,112.141258,108.829876,74.421261,89.538071,87.385138
168.101956,144.458105,143.206303,70.092136,136.356900,111.261896,110.525300,142.424415,83.746498,115.598128,105.334449,83.506954,89.538121,87.385257
164.759489,145.296418,144.730524,74.450899,140.372482,105.176830,111.740928,142.212210,86.200091,116.997859,103.915095,87.198102,89.537942,87.385551
163.909751,144.174975,143.753201,75.642592,143.353300,102.753005,112.935930,141.830014,86.747787,117.669937,102.674916,88.923930,89.537897,87.385513
164.963918,141.744402,145.896587,77.340997,148.737411,106.253432,115.383086,141.103929,83.837029,120.099412,101.048426,76.816159,89.537446,87.384996
152.435231,137.475428,149.769033,75.360280,147.156912,127.632726,119.067873,135.380479,71.654517,127.750244,89.440683,79.331375,89.538158,87.385674
156.691682,139.774887,152.050089,76.246454,172.627988,98.313025,121.102417,125.812212,77.215045,126.762527,79.858516,112.452027,89.537675,87.384776
166.823946,138.826449,147.576729,75.747419,162.480592,117.337187,126.226845,114.285187,86.654832,127.863104,73.290661,118.613655,89.538434,87.385025
163.701561,137.447840,145.412711,78.447205,177.385833,111.551982,134.562507,95.041360,99.504358,127.829727,62.284193,124.335543,89.537522,87.384970
163.006729,139.324336,143.530885,77.906715,178.116597,101.079766,140.170128,86.627265,99.279787,127.797708,57.273397,127.278684,89.537536,87.384906
164.964126,141.262886,142.883978,68.939350,169.950641,78.626672,148.745492,80.762030,88.655682,131.849528,53.362045,114.408509,89.537040,87.384892
166.539719,145.135354,143.521469,64.105356,157.557175,78.132365,151.770626,76.540704,89.768182,130.048541,46.323514,104.561820,89.537835,87.384977
161.442052,145.649965,145.781070,63.223457,161.167418,81.308357,152.189414,74.661635,94.077216,129.517261,44.846342,95.344056,89.538129,87.384977
155.187669,150.450200,148.802518,65.390891,173.401074,46.971175,152.178531,72.236347,102.544196,134.441653,44.427695,84.864239,89.537681,87.385060
158.510629,148.856553,152.215779,70.266158,173.381638,62.991947,152.106482,72.905818,120.723804,136.713978,45.771096,84.923000,89.537496,87.384947
163.830314,150.961555,148.512066,68.592723,142.774681,56.592647,152.190977,73.605201,124.358712,136.808010,49.282143,85.998182,89.537399,87.385206
165.570555,150.717902,147.368677,67.806669,129.624759,54.444320,152.308846,74.140626,124.827164,136.435086,50.959647,86.568405,89.537941,87.385352
166.922942,148.141856,147.543523,68.157360,141.429854,60.484095,151.219001,75.439902,120.836040,138.870445,55.207483,89.179247,89.537463,87.385342
159.816704,146.788350,142.716162,75.286646,145.876555,99.718103,143.270503,84.703888,127.212244,137.878940,68.315751,92.845500,89.537697,87.385108
160.830368,149.263199,135.737959,68.889907,146.751803,80.950961,123.492167,99.859850,119.942329,130.358879,84.771552,87.750997,89.537780,87.385385
163.236927,147.727617,133.358298,68.474461,164.781605,93.797847,113.114340,105.234332,113.457974,128.506285,94.457090,90.805204,89.538108,87.385618
156.016233,145.429421,132.808773,68.101580,161.584375,103.665150,107.059015,109.661275,107.480989,126.651815,101.426454,91.658530,89.537462,87.385231
171.829094,143.417502,131.764273,57.338306,155.900093,120.406860,103.853255,116.491172,110.079029,123.302151,109.863381,87.682704,89.537666,87.384838
153.950724,145.772288,133.813858,51.689003,141.292819,113.864538,102.577869,122.214514,117.256643,117.384839,120.063577,79.254328,89.537776,87.385042
171.698432,149.535821,131.971129,46.581895,152.407183,83.963740,101.126784,122.561878,129.070881,112.521503,127.259457,69.031290,89.537919,87.384830
